40 ; nwavenumber
37 ; ncategories
wavenumber

  250,   333,   400,   469,   541,   581,   610,
  667,   676,   800,   870,   909,   944,  1000,
 1087,  1111,  1149,  1220,  1266,  1389,  1538,
 1613,  1667,  1818,  2000,  2222,  2667,  2948,
 3333,  3704,  4000,  4444,  5000,  6510,  9434,
14409, 18182, 29674, 33333, 57600

sulfate_30% (sulfate 30% RH)
Extinction coefficient (m^2/g)
0.00439,0.01022,0.00777,0.00771,0.00755,      
0.01401,0.02367,0.03893,0.06613,0.02516,      
0.01368,0.00981,0.06023,0.09783,0.08164,      
0.13783,0.11317,0.07032,0.49219,0.59209,      
0.64525,0.81464,0.50839,0.15759,0.61704,      
0.95912,0.99061,0.98274,0.99814,0.99999,      
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.02358,0.03712,0.05048,0.06115,0.07878,      
0.06416,0.08796,0.09127,0.09257,0.11381,      
0.13397,0.14582,0.15677,0.17394,0.15214,      
0.14613,0.16655,0.20327,0.21630,0.23467,      
0.26165,0.27003,0.26906,0.31101,0.33877,      
0.36748,0.41732,0.43407,0.42102,0.51029,      
0.53162,0.55639,0.58294,0.63624,0.69521,      
0.73989,0.75512,0.76454,0.76337,0.76337 

sulfate_88% (sulfate 88% RH)
Extinction coefficient (m^2/g)
.2842E+00,.2549E+00,.3028E+00,.4087E+00,.3974E+00,      
.9024E+00,.6456E+00,.6661E+00,.6614E+00,.5076E+00,      
.3136E+00,.2326E+00,.1905E+00,.1930E+00,.1148E+01,      
.1078E+01,.5309E+00,.1781E+00,.1689E+00,.5009E+00,      
.2444E+00,.3944E+00,.5021E+00,.1229E+00,.1697E+00,      
.2281E+00,.3950E+00,.9227E+00,.2630E+01,.3905E+00,      
.5437E+00,.8126E+00,.1169E+01,.2247E+01,.4722E+01,      
.8957E+01,.1164E+02,.1672E+02,.1753E+02,.1753E+02 
Single-scattering albedo 
0.00093,0.00180,0.00329,0.00441,0.00754,      
0.00488,0.01037,0.00812,0.00804,0.00759,      
